product_id,base_cost,competitor_price,sales_last_30_days
widget_882,137.63,237.84,449
widget_883,80.09,152.82,2696
widget_884,43.04,59.76,791
widget_885,85.12,184.24,634
widget_886,36.44,55.35,3510
widget_887,68.04,133.41,4624
widget_888,116.31,216.02,1511
widget_889,48.34,98.02,1535
widget_890,29.9,49.14,2225
widget_891,143.56,314.16,3909
widget_892,37.03,90.75,961
widget_893,146.09,293.32,4489
widget_894,84.89,134.43,683
widget_895,99.02,180.73,3984
widget_896,58.86,80.71,1170
widget_897,90.97,129.6,3971
widget_898,26.54,56.88,636
widget_899,139.57,242.16,2956
widget_900,89.27,153.86,4154
widget_901,111.3,265.8,3564
widget_902,140.11,188.44,1495
widget_903,88.14,218.43,1125
widget_904,29.35,41.54,2499
widget_905,109.0,175.41,1616
widget_906,38.1,47.32,626
widget_907,106.96,256.77,1938
widget_908,8.78,14.03,1182
widget_909,97.59,210.26,2664
widget_910,144.82,288.36,4532
widget_911,138.78,233.7,290
widget_912,126.75,246.33,4805
widget_913,141.53,255.05,3140
widget_914,136.43,223.24,3993
widget_915,107.13,165.66,1427
widget_916,5.76,13.14,1132
widget_917,117.85,186.86,4041
widget_918,15.33,18.54,3805
widget_919,13.2,17.79,124
widget_920,43.52,63.58,4545
widget_921,57.76,115.04,3322
widget_922,135.98,267.21,4255
widget_923,58.71,139.83,504
widget_924,107.46,159.07,2018
widget_925,116.08,272.77,4872
widget_926,130.43,184.53,4849
widget_927,149.28,267.29,4668
widget_928,49.94,99.66,703
widget_929,42.55,57.05,831
widget_930,87.18,125.46,4771
widget_931,77.16,106.88,509
widget_932,143.34,229.01,4057
widget_933,18.7,36.55,4497
widget_934,111.58,184.71,1162
widget_935,66.26,81.67,4920
widget_936,17.31,39.95,4486
widget_937,39.32,69.72,4695
widget_938,120.82,265.83,276
widget_939,139.05,169.17,1419
widget_940,144.1,257.51,4094
widget_941,56.31,124.39,3690
widget_942,9.0,14.8,2448
widget_943,64.39,155.81,2407
widget_944,77.08,98.54,3589
widget_945,108.57,177.42,4899
widget_946,140.26,270.5,3206
widget_947,5.99,10.02,1704
widget_948,55.04,133.28,3258
widget_949,92.35,152.88,3895
widget_950,147.31,240.01,1101
widget_951,43.28,98.1,4475
widget_952,68.7,128.57,992
widget_953,39.74,78.74,993
widget_954,100.0,216.13,599
widget_955,96.03,163.81,3475
widget_956,61.0,124.9,624
widget_957,132.41,265.65,3714
widget_958,103.93,218.82,810
widget_959,94.98,131.94,4054
widget_960,74.23,100.6,3850
widget_961,25.95,35.74,2496
widget_962,115.86,213.3,1895
widget_963,66.44,125.0,4548
widget_964,57.05,105.66,3069
widget_965,101.06,218.87,2641
widget_966,86.75,189.42,4917
widget_967,32.89,73.93,4312
widget_968,124.87,240.84,4920
widget_969,117.9,271.8,2620
widget_970,76.76,161.03,1467
widget_971,112.43,172.67,1055
widget_972,64.85,159.72,856
widget_973,30.15,63.87,781
widget_974,113.11,202.9,4991
widget_975,147.75,236.55,959
widget_976,103.26,246.9,2905
widget_977,45.95,64.45,1329
widget_978,7.47,12.23,4995
widget_979,7.13,12.81,4157
widget_980,64.85,155.57,3033
widget_981,35.11,71.3,2559
widget_982,128.18,252.24,1898
widget_983,16.13,27.01,1310
widget_984,44.55,90.82,1142
widget_985,31.54,40.69,274
widget_986,125.16,234.83,4391
widget_987,78.02,111.58,4550
widget_988,14.07,26.42,3129
widget_989,51.72,76.43,2464
widget_990,135.08,319.09,2686
widget_991,98.93,168.19,560
widget_992,34.83,77.26,3998
widget_993,144.02,344.65,4564
widget_994,27.22,48.54,2845
widget_995,74.55,103.15,1074
widget_996,77.22,191.68,4291
widget_997,120.75,150.73,2011
widget_998,28.79,45.89,1057
widget_999,61.69,132.86,4442
widget_1000,113.38,240.87,4069
widget_1001,5.69,11.13,3672
widget_1002,134.31,262.05,1795
widget_1003,58.38,99.88,4949
widget_1004,110.58,193.43,838
widget_1005,41.9,96.31,1094
widget_1006,144.91,263.81,1767
widget_1007,135.37,239.63,3747
widget_1008,89.91,195.22,1329
widget_1009,142.83,291.93,3712
widget_1010,50.68,105.67,370
widget_1011,121.89,250.02,413
widget_1012,29.9,37.44,3537
widget_1013,119.24,172.57,4855
widget_1014,116.51,199.54,3359
widget_1015,130.13,186.19,1948
widget_1016,27.87,43.22,3831
widget_1017,92.56,212.36,3173
widget_1018,116.11,214.17,3123
widget_1019,80.44,197.75,534
widget_1020,21.45,53.31,4093
widget_1021,10.54,22.04,4108
widget_1022,72.24,98.95,4145
widget_1023,29.19,64.12,4995
widget_1024,46.77,81.14,3598
widget_1025,146.82,234.78,120
widget_1026,125.75,263.6,3088
widget_1027,35.03,77.32,3226
widget_1028,15.78,24.72,2011
widget_1029,72.59,147.61,1273
widget_1030,124.16,232.69,3556
widget_1031,70.13,165.59,869
widget_1032,72.44,116.73,4750
widget_1033,80.47,127.29,2743
widget_1034,23.88,32.68,1259
widget_1035,6.86,14.4,1242
widget_1036,57.69,106.34,331
widget_1037,26.89,45.77,3237
widget_1038,21.09,32.32,3807
widget_1039,109.23,161.28,4926
widget_1040,135.05,224.21,1818
widget_1041,10.36,14.28,719
widget_1042,89.5,204.19,4740
widget_1043,52.2,73.4,4328
widget_1044,59.86,93.72,1618
widget_1045,47.95,118.01,1335
widget_1046,37.07,56.99,260
widget_1047,63.05,84.32,2614
widget_1048,24.4,60.5,4275
widget_1049,114.23,201.57,3580
widget_1050,92.41,171.33,4685
widget_1051,125.88,210.79,725
widget_1052,109.6,143.58,1579
widget_1053,28.18,58.1,3336
widget_1054,58.81,88.43,2895
widget_1055,57.71,142.7,2263
widget_1056,127.68,261.77,3414
widget_1057,60.56,91.17,1227
widget_1058,15.04,28.52,1466
widget_1059,105.83,128.82,3406
widget_1060,15.9,35.93,585
widget_1061,103.18,169.39,4360
widget_1062,21.1,29.45,3340
widget_1063,12.03,26.0,755
widget_1064,37.49,70.74,3308
widget_1065,130.45,312.81,4650
widget_1066,85.69,202.42,224
widget_1067,32.81,51.4,2987
widget_1068,86.6,168.71,2335
widget_1069,141.34,246.66,4628
widget_1070,146.4,338.47,3372
widget_1071,66.46,114.77,4838
widget_1072,12.07,17.63,852
widget_1073,104.06,257.51,1589
widget_1074,48.59,98.14,1194
widget_1075,82.77,195.82,2034
widget_1076,132.36,245.41,4575
widget_1077,101.65,194.34,1535
widget_1078,19.11,24.86,1405
widget_1079,120.9,204.14,3080
widget_1080,33.47,43.09,3885
widget_1081,115.51,204.95,1345
widget_1082,93.72,158.83,1820
widget_1083,42.44,57.39,3478
widget_1084,72.19,176.19,4865
widget_1085,55.28,135.9,2840
widget_1086,10.45,17.8,2704
widget_1087,8.57,19.32,4343
widget_1088,144.69,304.94,4568
widget_1089,141.06,281.64,2953
widget_1090,18.35,34.12,1975
widget_1091,92.18,183.2,3330
widget_1092,96.88,127.57,1403
widget_1093,54.44,80.75,3537
widget_1094,45.23,105.85,2705
widget_1095,88.47,135.87,144
widget_1096,49.01,75.18,3287
widget_1097,25.96,36.61,3420
widget_1098,26.31,56.78,1927
widget_1099,60.34,84.22,3171
widget_1100,15.76,28.29,4243
widget_1101,53.27,123.24,2227
widget_1102,59.27,102.76,3590
widget_1103,41.55,68.67,191
widget_1104,90.42,193.27,2249
widget_1105,48.52,110.87,3846
widget_1106,127.11,288.49,2974
widget_1107,54.12,71.38,897
widget_1108,149.37,257.95,589
widget_1109,44.48,88.73,323
widget_1110,105.13,163.0,4531
widget_1111,111.21,265.19,3246
widget_1112,148.61,222.54,1607
widget_1113,132.19,222.5,1435
widget_1114,81.96,173.71,4005
widget_1115,50.43,104.87,2439
widget_1116,97.86,205.33,912
widget_1117,129.73,281.79,2333
widget_1118,15.55,37.6,3732
widget_1119,135.02,236.99,4492
widget_1120,43.59,87.71,1682
widget_1121,105.41,261.48,2572
widget_1122,25.78,35.41,3919
widget_1123,14.25,33.21,2503
widget_1124,139.63,273.5,3771
widget_1125,115.53,207.24,3759
widget_1126,75.68,115.1,4533
widget_1127,51.49,78.79,2860
widget_1128,6.1,13.52,4943
widget_1129,49.53,104.79,269
widget_1130,65.68,96.71,3642
widget_1131,85.28,211.3,3976
widget_1132,73.51,116.16,2829
widget_1133,41.5,96.51,1997
widget_1134,59.69,138.11,1106
widget_1135,87.2,116.17,4748
widget_1136,34.95,51.26,3489
widget_1137,92.66,175.95,3593
widget_1138,123.43,209.94,756
widget_1139,140.83,307.06,650
widget_1140,80.89,123.83,4680
widget_1141,63.87,110.56,2411
widget_1142,117.86,243.27,4041
widget_1143,147.32,226.81,285
widget_1144,42.94,106.3,1564
widget_1145,88.23,210.48,4573
widget_1146,91.02,112.89,4449
widget_1147,41.75,95.81,2498
widget_1148,101.63,187.66,3311
widget_1149,5.21,12.76,923
widget_1150,23.51,48.8,671
widget_1151,88.17,198.35,3276
widget_1152,27.89,47.26,846
widget_1153,114.03,281.81,1504
widget_1154,141.55,175.57,2031
widget_1155,142.63,264.12,1427
widget_1156,34.99,49.39,2288
widget_1157,132.57,184.36,4476
widget_1158,109.36,171.39,4944
widget_1159,79.47,151.84,3041
widget_1160,21.61,45.97,1061
widget_1161,9.02,19.98,4054
widget_1162,140.16,245.71,2630
widget_1163,85.29,179.4,608
widget_1164,140.78,314.56,1704
widget_1165,116.13,264.44,1513
widget_1166,37.83,82.16,3608
widget_1167,122.0,258.1,4506
widget_1168,21.2,51.27,4245
widget_1169,118.46,176.7,1586
widget_1170,129.98,287.19,2408
widget_1171,113.55,189.29,114
widget_1172,49.24,111.54,1815
widget_1173,56.8,90.57,3047
widget_1174,120.11,281.68,3945
widget_1175,72.19,135.32,3982
widget_1176,67.17,134.45,1334
widget_1177,10.48,19.45,1602
widget_1178,75.47,142.53,2386
widget_1179,63.07,93.74,2774
widget_1180,137.75,233.66,3662
widget_1181,48.93,68.15,960
widget_1182,8.66,15.42,1141
widget_1183,141.05,190.74,3490
widget_1184,49.18,84.8,521
widget_1185,122.65,178.52,2306
widget_1186,6.85,17.08,2018
widget_1187,81.56,187.28,1145
widget_1188,102.03,122.85,181
widget_1189,68.14,97.15,4320
widget_1190,73.34,147.83,1276
widget_1191,52.14,108.91,3743
widget_1192,106.89,177.11,291
widget_1193,19.93,26.54,830
widget_1194,131.22,187.2,660
widget_1195,61.47,78.23,2658
widget_1196,84.37,158.1,4894
widget_1197,56.27,111.09,1216
widget_1198,64.79,115.49,1747
widget_1199,81.01,152.64,4414
widget_1200,47.92,71.44,968
widget_1201,22.92,33.51,4813
widget_1202,84.55,158.97,1294
widget_1203,16.63,29.29,3914
widget_1204,29.04,68.53,4264
widget_1205,75.66,119.78,740
widget_1206,54.33,66.06,2437
widget_1207,148.43,220.62,1565
widget_1208,29.74,43.49,1502
widget_1209,24.03,47.94,1127
widget_1210,63.04,105.96,1130
widget_1211,102.96,124.94,4905
widget_1212,134.44,193.43,934
widget_1213,141.98,225.74,2570
widget_1214,73.49,139.87,3504
widget_1215,70.56,162.33,673
widget_1216,12.19,21.5,2940
widget_1217,123.79,220.07,2498
widget_1218,130.98,221.5,3369
widget_1219,5.41,8.72,3257
widget_1220,106.91,175.66,389
widget_1221,65.53,99.96,999
widget_1222,10.86,15.61,2599
widget_1223,10.17,23.23,1695
widget_1224,18.08,34.28,3692
widget_1225,75.19,140.07,2415
widget_1226,105.29,259.76,2461
widget_1227,52.72,131.63,654
widget_1228,20.59,49.06,2760
widget_1229,111.22,271.95,4859
widget_1230,149.15,342.13,1586
widget_1231,107.37,181.57,2388
widget_1232,147.69,227.68,3554
widget_1233,129.91,307.86,4411
widget_1234,6.93,12.72,3427
widget_1235,43.98,71.1,2617
widget_1236,96.21,221.01,564
widget_1237,126.69,305.97,2917
widget_1238,78.46,194.08,2129
widget_1239,98.05,132.97,1707
widget_1240,46.28,115.41,2303
widget_1241,51.55,109.5,4834
widget_1242,30.09,53.0,1352
widget_1243,6.13,12.01,2519
widget_1244,5.34,11.01,3827
widget_1245,73.32,109.29,4026
widget_1246,22.07,46.5,1261
widget_1247,94.45,177.45,2019
widget_1248,141.5,275.33,2990
widget_1249,129.84,176.6,3354
widget_1250,75.43,125.2,3774
widget_1251,123.4,265.3,3668
widget_1252,8.47,18.64,4468
widget_1253,58.3,144.16,1899
widget_1254,52.01,130.0,4065
widget_1255,82.73,203.45,1087
widget_1256,60.93,99.74,3675
widget_1257,20.63,42.53,4871
widget_1258,8.73,13.27,3584
widget_1259,136.12,277.35,4414
widget_1260,75.2,170.46,666
widget_1261,18.3,24.12,4945
widget_1262,137.12,256.14,2556
widget_1263,53.84,76.32,640
widget_1264,84.9,103.31,3789
widget_1265,75.58,141.41,864
widget_1266,22.48,29.27,1506
widget_1267,130.51,226.35,1804
widget_1268,105.95,176.05,1982
widget_1269,26.64,49.4,4299
widget_1270,84.32,179.54,3628
widget_1271,70.32,149.34,722
widget_1272,11.22,26.84,3351
widget_1273,66.8,119.82,4580
widget_1274,111.3,267.99,3113
widget_1275,103.32,124.31,1863
widget_1276,117.5,234.71,1296
widget_1277,132.77,230.57,2749
widget_1278,94.4,142.25,3809
widget_1279,127.36,237.01,2750
widget_1280,33.79,74.63,4665
widget_1281,57.13,75.22,707
widget_1282,95.38,118.76,122
widget_1283,129.01,284.12,2176
widget_1284,10.86,18.01,2218
widget_1285,128.86,187.05,2959
widget_1286,89.71,157.94,4163
widget_1287,83.07,103.24,3543
widget_1288,129.09,167.46,4250
widget_1289,47.1,58.0,2617
widget_1290,127.2,223.78,4282
widget_1291,123.52,240.68,1299
widget_1292,133.67,249.19,3624
widget_1293,138.4,344.65,1596
widget_1294,85.98,189.8,1320
widget_1295,149.28,362.73,476
widget_1296,11.17,24.89,2676
widget_1297,57.88,72.79,283
widget_1298,144.8,310.8,4295
widget_1299,14.68,34.28,1083
widget_1300,74.03,90.28,659
widget_1301,119.1,288.69,3352
widget_1302,29.7,52.63,2028
widget_1303,105.87,152.88,4020
widget_1304,19.01,45.12,1907
widget_1305,128.29,181.93,3834
widget_1306,145.6,212.44,4034
widget_1307,61.35,104.9,1571
widget_1308,12.54,25.33,656
widget_1309,128.88,308.96,1209
widget_1310,52.72,72.86,3154
widget_1311,58.66,93.69,4705
widget_1312,78.26,145.73,4086
widget_1313,37.72,68.23,4897
widget_1314,37.5,61.03,4524
widget_1315,93.08,154.93,882
widget_1316,60.75,139.66,1071
widget_1317,59.15,82.22,3654
widget_1318,14.77,21.43,2017
widget_1319,119.11,248.19,880
widget_1320,79.32,143.37,4035
widget_1321,40.12,96.29,773
widget_1322,114.64,186.5,668
widget_1323,54.13,75.5,2142
widget_1324,87.91,185.57,4223
widget_1325,109.61,246.94,4222
widget_1326,145.29,224.28,837
widget_1327,77.11,190.91,471
widget_1328,134.72,252.9,1748
widget_1329,72.37,93.68,2177
widget_1330,56.06,103.03,3698
widget_1331,139.86,281.09,719
widget_1332,112.89,216.07,3593
widget_1333,121.43,195.19,3548
widget_1334,93.79,194.85,4036
widget_1335,27.49,65.2,1485
widget_1336,99.25,172.15,2261
widget_1337,81.22,149.75,2400
widget_1338,117.0,142.25,2464
widget_1339,107.39,205.69,3134
widget_1340,56.69,113.68,2173
widget_1341,7.84,11.78,1145
widget_1342,19.33,44.78,2353
widget_1343,88.34,196.14,4221
widget_1344,18.52,42.8,389
widget_1345,32.84,61.0,2499
widget_1346,121.71,193.23,2507
widget_1347,49.9,79.43,4115
widget_1348,62.78,154.67,1386
widget_1349,119.67,257.08,913
widget_1350,49.54,100.55,4586
widget_1351,65.48,120.08,2950
widget_1352,70.27,89.83,3780
widget_1353,104.83,182.91,4393
widget_1354,60.95,88.5,1579
widget_1355,13.15,28.41,3413
widget_1356,141.75,328.19,2926
widget_1357,6.17,9.33,2900
widget_1358,113.76,178.1,1854
widget_1359,139.44,179.97,4379
widget_1360,74.03,132.52,1137
widget_1361,121.64,197.69,1523
widget_1362,79.09,192.01,4332
widget_1363,10.93,20.73,597
widget_1364,84.98,169.53,521
widget_1365,74.46,144.31,2464
widget_1366,109.08,223.99,3443
widget_1367,51.29,122.71,1747
widget_1368,35.84,63.99,4115
widget_1369,133.1,181.75,991
widget_1370,18.74,31.68,1585
widget_1371,40.95,70.44,3737
widget_1372,126.63,191.68,1029
widget_1373,105.06,194.24,3338
widget_1374,53.89,128.04,3724
widget_1375,48.85,85.29,264
widget_1376,48.93,81.65,1214
widget_1377,88.58,131.46,3624
widget_1378,43.26,54.32,2667
widget_1379,51.98,72.15,2408
widget_1380,128.79,303.85,696
widget_1381,5.07,11.17,1451
widget_1382,49.36,115.83,4283
widget_1383,122.71,184.5,1953
widget_1384,44.54,64.55,1720
widget_1385,36.97,44.79,4567
widget_1386,146.75,317.76,1795
widget_1387,109.17,186.23,3749
widget_1388,112.23,205.3,397
widget_1389,96.46,215.98,815
widget_1390,40.21,85.99,3658
widget_1391,30.29,50.75,635
widget_1392,139.52,231.87,3321
widget_1393,81.59,130.41,1534
widget_1394,40.59,72.25,3628
widget_1395,119.25,268.33,1762
widget_1396,80.14,149.36,2641
widget_1397,12.09,17.39,2068
widget_1398,96.33,200.98,4582
widget_1399,54.85,103.86,4277
widget_1400,146.04,316.31,4286
widget_1401,35.91,88.97,4044
widget_1402,84.82,163.04,3518
widget_1403,72.74,164.49,544
widget_1404,34.43,75.89,2928
widget_1405,80.08,127.0,2072
widget_1406,7.11,15.55,4372
widget_1407,116.57,227.89,1064
widget_1408,51.94,108.89,2406
widget_1409,142.27,300.32,194
widget_1410,102.27,141.34,183
widget_1411,95.82,125.74,4408
widget_1412,68.01,92.91,104
widget_1413,24.43,39.22,2908
widget_1414,78.02,94.29,4759
widget_1415,107.71,226.75,3624
widget_1416,16.77,37.19,3591
widget_1417,126.59,300.36,2335
widget_1418,43.57,99.71,2599
widget_1419,57.95,74.71,3301
widget_1420,9.12,21.15,4247
widget_1421,24.64,54.69,3436
widget_1422,52.85,90.73,4456
widget_1423,67.89,149.78,3277
widget_1424,121.83,228.8,2584
widget_1425,128.32,269.34,1911
widget_1426,65.8,99.75,3569
widget_1427,123.87,208.65,4989
widget_1428,81.58,189.58,2131
widget_1429,78.48,97.68,2856
widget_1430,147.32,288.9,596
widget_1431,88.05,135.81,4606
widget_1432,46.63,109.58,3381
widget_1433,40.98,60.44,2268
widget_1434,127.05,243.47,2148
widget_1435,92.53,153.6,4812
widget_1436,144.58,334.0,4983
widget_1437,113.04,159.15,4182
widget_1438,100.1,181.25,4858
widget_1439,108.42,175.27,507
widget_1440,108.75,250.02,3157
widget_1441,68.79,168.72,2182
widget_1442,106.53,194.67,3761
widget_1443,55.5,73.81,4314
widget_1444,85.66,156.74,2826
widget_1445,27.82,48.2,410
widget_1446,85.66,131.31,3698
widget_1447,127.95,296.68,4854
widget_1448,135.82,171.43,4081
widget_1449,111.21,247.77,2897
widget_1450,30.47,51.45,2625
widget_1451,107.88,228.57,428
widget_1452,143.17,323.99,2606
widget_1453,122.5,265.57,185
widget_1454,138.38,339.09,2402
widget_1455,75.42,138.52,4154
widget_1456,133.62,261.2,3414
widget_1457,41.16,57.11,4113
widget_1458,6.81,12.51,2971
widget_1459,60.17,85.57,2066
widget_1460,33.8,56.7,4008
widget_1461,75.93,168.11,1733
widget_1462,65.7,134.45,2535
widget_1463,18.01,38.11,1762
widget_1464,132.24,271.3,4931
widget_1465,31.58,52.81,1517
widget_1466,149.02,351.87,2766
widget_1467,16.94,30.2,1598
widget_1468,126.71,250.0,1658
widget_1469,116.22,162.73,736
widget_1470,45.39,113.3,1689
widget_1471,34.14,79.05,4568
widget_1472,8.88,13.87,2772
widget_1473,86.45,206.19,1124
widget_1474,142.84,341.97,1520
widget_1475,91.93,162.12,4199
widget_1476,108.44,182.97,2112
widget_1477,107.79,227.39,2460
widget_1478,47.21,73.69,4003
widget_1479,33.2,51.93,2780
widget_1480,71.96,119.73,1748
widget_1481,49.12,89.53,1960
widget_1482,40.19,72.94,1144
widget_1483,82.17,132.88,2645
widget_1484,143.61,195.74,2666
widget_1485,25.4,48.49,4595
widget_1486,114.51,153.88,302
widget_1487,104.45,221.25,1978
widget_1488,103.19,216.16,525
widget_1489,5.26,11.84,3992
widget_1490,19.59,34.96,3337
widget_1491,28.23,45.05,4979
widget_1492,36.66,91.65,4912
widget_1493,119.63,295.96,1029
widget_1494,66.49,156.39,3883
widget_1495,99.51,201.36,1107
widget_1496,134.31,226.62,242
widget_1497,97.15,210.62,2438
widget_1498,106.36,241.95,238
widget_1499,64.52,91.88,3839
widget_1500,133.38,242.26,5000
widget_1501,89.94,117.74,1876
widget_1502,114.83,245.16,3336
widget_1503,8.36,16.19,1243
widget_1504,11.19,15.49,595
widget_1505,99.71,166.79,856
widget_1506,94.85,222.21,3890
widget_1507,85.66,190.61,809
widget_1508,40.14,59.21,394
widget_1509,48.55,90.53,4666
widget_1510,22.56,41.43,3286
widget_1511,123.61,190.02,2721
widget_1512,128.56,235.74,4323
widget_1513,57.27,123.23,1014
widget_1514,78.89,104.28,943
widget_1515,51.51,85.4,1688
widget_1516,39.51,98.09,271
widget_1517,143.32,347.82,2784
widget_1518,78.96,168.27,4229
widget_1519,28.54,52.63,1803
widget_1520,105.72,195.82,993
widget_1521,97.25,137.28,560
widget_1522,23.06,37.94,2937
widget_1523,9.5,21.58,3839
widget_1524,89.23,188.69,4913
widget_1525,41.03,101.79,4440
widget_1526,128.79,264.78,3557
widget_1527,25.09,51.24,3585
widget_1528,14.55,19.46,589
widget_1529,6.67,13.08,4026
widget_1530,83.73,170.27,2583
widget_1531,31.8,44.21,3819
widget_1532,30.9,60.89,1027
widget_1533,69.0,149.57,3058
widget_1534,128.9,278.71,1344
widget_1535,137.08,184.91,692
widget_1536,77.97,112.42,3537
widget_1537,28.35,64.86,1742
widget_1538,8.09,19.42,3735
widget_1539,46.0,73.12,3107
widget_1540,134.41,233.03,4820
widget_1541,142.41,185.54,985
widget_1542,34.31,81.98,2033
widget_1543,129.74,229.83,2062
widget_1544,39.6,82.75,3573
widget_1545,21.51,53.09,4806
widget_1546,43.1,77.41,769
widget_1547,26.83,65.72,2632
widget_1548,115.55,158.75,4555
widget_1549,52.62,87.34,1856
widget_1550,130.43,264.23,1472
widget_1551,129.46,254.41,4258
widget_1552,119.61,145.91,4194
widget_1553,77.12,175.4,677
widget_1554,75.54,156.6,1561
widget_1555,119.3,208.24,2434
widget_1556,132.05,319.64,4039
widget_1557,16.41,23.28,3229
widget_1558,62.56,135.42,4917
